name,price,img,rating,reviews,link
4GB RAM DDR3 1600MHz DESKTOPS-TOWERS COMPATIBLE WITH ALL,1699.00,https://static-01.daraz.pk/p/d74ee15c6cf39d1cadbee32a4ed5b053.jpg,3,,//www.daraz.pk/products/4gb-ram-ddr3-1600mhz-desktops-towers-compatible-with-all-i431531796-s2066070708.html?search=1
Sun Off Plus Sunblock Cream Spf70 30gm Non greasy' Invisible,650.00,https://pk-live-21.slatic.net/kf/S62eb7a33db8a409b8a65f23379ad7ebdQ.jpg,5,,//www.daraz.pk/products/spf70-30-i465771667-s2199938213.html?search=1
PC Ram 4GB Ultra Fast DDR3 12800 Branded Attested Lot item Like New not Locally Used for All type of PC Desktop & Tower Upgrade your PC With DDR Ram,1099.00,https://static-01.daraz.pk/p/ea6283cf8eca9d1da2da4322a6b16b31.jpg,3.3,,//www.daraz.pk/products/4gb-ddr3-12800-atted-ddr-i432193145-s2063433411.html?search=1
Modded AMD style intel cooler supports i3 i5 i7 1st generation to 11th generation,1250.00,https://static-01.daraz.pk/p/22689222fcfb4ed08469dad7d3559e99.jpg,4.5,,//www.daraz.pk/products/amd-vx-i470486356-s2389637871.html?search=1
High Performance Thermal Paste (Grease) Bottle - Grey - CPU Chipset Cooling Compound (Daraz Like New),199.00,https://static-01.daraz.pk/p/38660d7743cc9e1b22a901c0a402ccff.jpg,4.5,,//www.daraz.pk/products/cpu-daraz-like-new-i221417770-s1436103362.html?search=1
4GB laptop ram DDR3,1400.00,https://pk-live-21.slatic.net/kf/Se50112471f4142e4a6927444c5bd86d9I.jpg,5,,//www.daraz.pk/products/4gb-ddr3-i467829169-s2273077727.html?search=1
150mil SOP8 to Dip8 Socket Adapter Converter Module 150mil Socket for CH341A Programmer By Electrica,465.00,https://static-01.daraz.pk/p/dcaca21579bd09d176951108fdb9fbd7.png,5,,//www.daraz.pk/products/150mil-sop8-to-dip8-socket-adapter-converter-module-150mil-socket-for-ch341a-programmer-by-electrica-i342455817-s1761662839.html?search=1
U Veil forte Sunscreen Spf60 Sunblock Cream 30gm,700.00,https://pk-live-21.slatic.net/kf/S5b15fe3a08af49c4b97deaba2eb97b2dh.jpg,4.3,,//www.daraz.pk/products/spf60-30-i463347389-s2192982273.html?search=1
Thermal Conductive Silicone RTV Cooling Compound For LED Bulbs Sealant,300.00,https://static-01.daraz.pk/p/e28216694c4687fc015da637349e03d9.jpg,4.8,,//www.daraz.pk/products/rtv-led-i240244944-s1459492947.html?search=1
P11 Cooling Fan Gaming Mobile Tablets Radiator,730.00,https://pk-live-21.slatic.net/kf/See4c8657f76b4b27acc7f353de95c49fc.jpg,3.5,,//www.daraz.pk/products/p11-i425980058-s2021616325.html?search=1
Thermal Grizzly Kryonaut 5.5gram 12.5W/m.k Conductive Heatsink Plaste Cooler With Certificate Code.,9500.00,https://static-01.daraz.pk/p/9cea3bb825fb3260fb2aa7091794c06f.jpg,4,,//www.daraz.pk/products/100-55-125-wm-k-i224690070-s1443088752.html?search=1
PC Modification parts. Chassis corners and tubing clamps,350.00,https://static-01.daraz.pk/p/30a0590eae174be68f707c9e9d6c18de.jpg,5,,//www.daraz.pk/products/-i491199135-s2325419017.html?search=1
"2GB DDR2 RAM (DESKTOP_TOWER) COMPAIBLE WITH ALL PC,S",999.00,https://static-01.daraz.pk/p/360675bfb94c62435214d52a1193b5de.jpg,3.7,,//www.daraz.pk/products/2gb-ddr2-s-i432783107-s2068738467.html?search=1
Modded AMD style intel cooler supports i3 i5 i7 1st generation to 11th generation,1250.00,https://static-01.daraz.pk/p/22689222fcfb4ed08469dad7d3559e99.jpg,4.5,,//www.daraz.pk/products/amd-vx-i470486356-s2389637871.html?search=1
High Performance Thermal Paste (Grease) Bottle - Grey - CPU Chipset Cooling Compound (Daraz Like New),199.00,https://static-01.daraz.pk/p/38660d7743cc9e1b22a901c0a402ccff.jpg,4.5,,//www.daraz.pk/products/cpu-daraz-like-new-i221417770-s1436103362.html?search=1
Powersol Smart UPS 3000VA 24VDC,65900.00,https://static-01.daraz.pk/p/173f100f49bc98339f557151e1f0a4f5.jpg,5,,//www.daraz.pk/products/ups-3000-va-24vdc-i392242155-s1916096133.html?search=1
220V AC To 12V DC  6 Amp Auto Cut Off Power Supply,1200.00,https://static-01.daraz.pk/p/4932ac0aa12da163779f70babaa01e64.jpg,4.3,,//www.daraz.pk/products/220v-ac-to-12v-dc-6-amp-auto-cut-off-power-supply-i102312476-s1248069940.html?search=1
AA Tigers RGB Fan AA 888,950.00,https://static-01.daraz.pk/p/9253ab032152af63ecf1f4058dd4ddac.jpg,N/A,,//www.daraz.pk/products/aa-rgb-aa-888-i517644905-s2451644416.html?search=1
"12 volt 2.5amp - 12 volt 2.5 amp adopter Branded original Charger for Tp Link Router , Tenda router , ptcl dsl modem LED operator And CCTV Cam 12 volt Charger",490.00,https://static-01.daraz.pk/p/f057bd7b47058ca11fe42988c469e102.jpg,5,,//www.daraz.pk/products/12-volt-25amp-12-volt-25-amp-adopter-branded-original-charger-for-tp-link-router-tenda-router-ptcl-dsl-modem-led-operator-and-cctv-cam-12-volt-charger-i395425079-s1920512533.html?search=1
Redragon CW-3000 Effect X 240 RGB Liquid CPU Cooler with 2 Fans,15499.00,https://static-01.daraz.pk/p/3df10d3a5412d5bd1e97274475b2afac.jpg,5,,//www.daraz.pk/products/cw-3000-x-240-rgb-cpu-2-i206662794-s1411280481.html?search=1
4GB laptop ram DDR3,1400.00,https://pk-live-21.slatic.net/kf/Se50112471f4142e4a6927444c5bd86d9I.jpg,5,,//www.daraz.pk/products/4gb-ddr3-i467829169-s2273077727.html?search=1
150mil SOP8 to Dip8 Socket Adapter Converter Module 150mil Socket for CH341A Programmer By Electrica,465.00,https://static-01.daraz.pk/p/dcaca21579bd09d176951108fdb9fbd7.png,5,,//www.daraz.pk/products/150mil-sop8-to-dip8-socket-adapter-converter-module-150mil-socket-for-ch341a-programmer-by-electrica-i342455817-s1761662839.html?search=1
Simtek Digital Fully Automatic Battery Charger 12V 20Amp with Digital Meter - 3 Months Warranty,7000.00,https://static-01.daraz.pk/p/015891515001a3b8fa729aabb887c0e1.jpg,4.5,,//www.daraz.pk/products/12-20-3-i286660886-s1545943834.html?search=1
Spectra Block Spf 60 Broad spectrum Sunblock Cream,1280.00,https://pk-live-21.slatic.net/kf/Sac7006915bb84d45acaf0e8acbfb43deT.jpg,5,,//www.daraz.pk/products/spf-60-i473298024-s2235491259.html?search=1
U Veil forte Sunscreen Spf60 Sunblock Cream 30gm,700.00,https://pk-live-21.slatic.net/kf/S5b15fe3a08af49c4b97deaba2eb97b2dh.jpg,4.3,,//www.daraz.pk/products/spf60-30-i463347389-s2192982273.html?search=1
Thermal Conductive Silicone RTV Cooling Compound For LED Bulbs Sealant,300.00,https://static-01.daraz.pk/p/e28216694c4687fc015da637349e03d9.jpg,4.8,,//www.daraz.pk/products/rtv-led-i240244944-s1459492947.html?search=1
P11 Cooling Fan Gaming Mobile Tablets Radiator,730.00,https://pk-live-21.slatic.net/kf/See4c8657f76b4b27acc7f353de95c49fc.jpg,3.5,,//www.daraz.pk/products/p11-i425980058-s2021616325.html?search=1
Powersol Smart UPS 3000VA 24VDC,65900.00,https://static-01.daraz.pk/p/173f100f49bc98339f557151e1f0a4f5.jpg,5,,//www.daraz.pk/products/ups-3000-va-24vdc-i392242155-s1916096133.html?search=1
220V AC To 12V DC  6 Amp Auto Cut Off Power Supply,1200.00,https://static-01.daraz.pk/p/4932ac0aa12da163779f70babaa01e64.jpg,4.3,,//www.daraz.pk/products/220v-ac-to-12v-dc-6-amp-auto-cut-off-power-supply-i102312476-s1248069940.html?search=1
AA Tigers RGB Fan AA 888,950.00,https://static-01.daraz.pk/p/9253ab032152af63ecf1f4058dd4ddac.jpg,N/A,,//www.daraz.pk/products/aa-rgb-aa-888-i517644905-s2451644416.html?search=1
"RAM 2GB DDR3 , Compatible with All desktop, Tower PCs,",750.00,https://static-01.daraz.pk/p/b942104ecb123830d3af044895e7dc0f.jpg,5,,//www.daraz.pk/products/2gb-ddr3-i509964847-s2431905133.html?search=1
MEMO  DL01 Mobile Radiator Phone Cooling Fan for PUBG MOBILE with free 1 pair of finger seleeve,2800.00,https://static-01.daraz.pk/p/f9a2f6f115ad255ee322d63571c3324c.jpg,4,,//www.daraz.pk/products/memo-dl01-mobile-radiator-phone-cooling-fan-for-pubg-mobile-with-free-1-pair-of-finger-seleeve-i492928741-s2374992753.html?search=1
12v 10a power supply Use for cctv cameras 12volte cooler and 12 light 12v 10a  Use for cctv cameras 12volte cooler and 12 light Specifications of 12v 10A camera power supply,2000.00,https://static-01.daraz.pk/p/392facdef19f215d12503c4a008ab052.jpg,5,,//www.daraz.pk/products/12v-10a-camera-power-supply-12v-10a-power-supply-use-for-cctv-cameras-12volte-cooler-and-12-light-12v-10a-use-for-cctv-cameras-12volte-cooler-and-12-light-specifications-of-12v-10a-camera-power-supply-i394187798-s1918345844.html?search=1
PACK OF 3 W1209 Temperature Controller in Pakistan,1250.00,https://static-01.daraz.pk/p/795be4d8dc6ff9bf9524a7c59a154344.jpg,5,,//www.daraz.pk/products/w1209-i427048516-s2027002642.html?search=1
4GB DDR3 RAM PC Rams All Mix Brands Desktop Ram 1333 - 1600mhz 7 Days Money Back Warranty 100% Orignal Branded Mix Brands,1075,https://static-01.daraz.pk/p/390eec6707eeb27da00f5537b1a423e2.jpg,4.6,,//www.daraz.pk/products/4gb-ddr3-7-i418834251-s1982938463.html?search=1
MEMO CX04 Magnetic Cooling Fan Phone Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUBG Phone Cooler Phone Cooling Fan Case,1999.00,https://static-01.daraz.pk/p/52eee6a729be1f8dce2a07f4869b9679.jpg,2.3,,//www.daraz.pk/products/cx04-pubg-i428230467-s2035453504.html?search=1
"12 volt 2.5amp - 12 volt 2.5 amp adopter Branded original Charger for Tp Link Router , Tenda router , ptcl dsl modem LED operator And CCTV Cam 12 volt Charger",490.00,https://static-01.daraz.pk/p/f057bd7b47058ca11fe42988c469e102.jpg,5,,//www.daraz.pk/products/12-volt-25amp-12-volt-25-amp-adopter-branded-original-charger-for-tp-link-router-tenda-router-ptcl-dsl-modem-led-operator-and-cctv-cam-12-volt-charger-i395425079-s1920512533.html?search=1
Redragon CW-3000 Effect X 240 RGB Liquid CPU Cooler with 2 Fans,15499.00,https://static-01.daraz.pk/p/3df10d3a5412d5bd1e97274475b2afac.jpg,5,,//www.daraz.pk/products/cw-3000-x-240-rgb-cpu-2-i206662794-s1411280481.html?search=1
Simtek Digital Fully Automatic Battery Charger 12V 20Amp with Digital Meter - 3 Months Warranty,7000.00,https://static-01.daraz.pk/p/015891515001a3b8fa729aabb887c0e1.jpg,4.5,,//www.daraz.pk/products/12-20-3-i286660886-s1545943834.html?search=1
Spectra Block Spf 60 Broad spectrum Sunblock Cream,1280.00,https://pk-live-21.slatic.net/kf/Sac7006915bb84d45acaf0e8acbfb43deT.jpg,5,,//www.daraz.pk/products/spf-60-i473298024-s2235491259.html?search=1
"RAM 2GB DDR3 , Compatible with All desktop, Tower PCs,",750.00,https://static-01.daraz.pk/p/b942104ecb123830d3af044895e7dc0f.jpg,5,,//www.daraz.pk/products/2gb-ddr3-i509964847-s2431905133.html?search=1
MEMO  DL01 Mobile Radiator Phone Cooling Fan for PUBG MOBILE with free 1 pair of finger seleeve,2800.00,https://static-01.daraz.pk/p/f9a2f6f115ad255ee322d63571c3324c.jpg,4,,//www.daraz.pk/products/memo-dl01-mobile-radiator-phone-cooling-fan-for-pubg-mobile-with-free-1-pair-of-finger-seleeve-i492928741-s2374992753.html?search=1
12v 10a power supply Use for cctv cameras 12volte cooler and 12 light 12v 10a  Use for cctv cameras 12volte cooler and 12 light Specifications of 12v 10A camera power supply,2000.00,https://static-01.daraz.pk/p/392facdef19f215d12503c4a008ab052.jpg,5,,//www.daraz.pk/products/12v-10a-camera-power-supply-12v-10a-power-supply-use-for-cctv-cameras-12volte-cooler-and-12-light-12v-10a-use-for-cctv-cameras-12volte-cooler-and-12-light-specifications-of-12v-10a-camera-power-supply-i394187798-s1918345844.html?search=1
4WD Smart Robotics Robot Car Chassis Kit with DC Motor Set for Arduino car chassis board Kit,2600.00,https://static-01.daraz.pk/p/cb0ad6845beb6c4e01b8d29f4030de05.png,5,,//www.daraz.pk/products/4wd-dc-i500632527-s2392449508.html?search=1
"Uno R3 With Usb Cable, uno dip",2999.00,https://static-01.daraz.pk/p/981a252b632b7debc805c39d6274165c.jpg,4,,//www.daraz.pk/products/uno-dip-i402323111-s1948899287.html?search=1
MEMO DL01 Phone Cooling Fan For Gaming PUBG | Phone Radiator | Cold Wind Handle Fan L01 | For PUBG Phone Cooler | Gadgets,2799.00,https://static-01.daraz.pk/p/59e444fadea17778b20c076ff9aaf38c.jpg,4.7,,//www.daraz.pk/products/pubg-dl01-l01-pubg-i377383370-s1863596175.html?search=1
PACK OF 3 W1209 Temperature Controller in Pakistan,1250.00,https://static-01.daraz.pk/p/795be4d8dc6ff9bf9524a7c59a154344.jpg,5,,//www.daraz.pk/products/w1209-i427048516-s2027002642.html?search=1
4GB DDR3 RAM PC Rams All Mix Brands Desktop Ram 1333 - 1600mhz 7 Days Money Back Warranty 100% Orignal Branded Mix Brands,1075,https://static-01.daraz.pk/p/390eec6707eeb27da00f5537b1a423e2.jpg,4.6,,//www.daraz.pk/products/4gb-ddr3-7-i418834251-s1982938463.html?search=1
6V- 30V DC Timer circuit incubator egg turner Relay Module Switch Trigger Time Circuit Timer Cycle Adjustable,643,https://static-01.daraz.pk/p/2e992d6159068b79f42dbc1671c980ef.jpg,5,,//www.daraz.pk/products/6-30-dc-i432787585-s2068760112.html?search=1
MEMO CX04 Magnetic Cooling Fan Phone Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUBG Phone Cooler Phone Cooling Fan Case,1999.00,https://static-01.daraz.pk/p/52eee6a729be1f8dce2a07f4869b9679.jpg,2.3,,//www.daraz.pk/products/cx04-pubg-i428230467-s2035453504.html?search=1
4WD Smart Robotics Robot Car Chassis Kit with DC Motor Set for Arduino car chassis board Kit,2600.00,https://static-01.daraz.pk/p/cb0ad6845beb6c4e01b8d29f4030de05.png,5,,//www.daraz.pk/products/4wd-dc-i500632527-s2392449508.html?search=1
Microchip Pickit 3 Pic Kit 3 Programmer Pickit 3 Debugger with Zif Socket,9999.00,https://static-01.daraz.pk/p/0394ddd26808ce68faa3aa3a0de3be72.jpg,3,,//www.daraz.pk/products/3-pic-3-3-zif-i135064195-s1295386690.html?search=1
MEMO DL05 Tablet Phone Radiator tablet Cooling Fan Case Cold Wind Handle Fan for PUBG Tablet Cooler Phone Cooling Fan Case,4099.00,https://static-01.daraz.pk/p/75a8e3b07f05c802056bfc589c5d805c.jpg,4.5,,//www.daraz.pk/products/dl05-pubg-i431187739-s2056503237.html?search=1
Automatic School Bell,11000.00,https://static-01.daraz.pk/p/cf95d4f5239c1adfea0aadab1deba1fb.jpg,4.9,,//www.daraz.pk/products/-i217592073-s1427963538.html?search=1
ENRG SL02 Mobile Phone Cooler Cooling Fan Battery Power Radiator with Light Low Noise Phone Back Radiator Game Cool Heat Sink Phone Accessories,4499.00,https://static-01.daraz.pk/p/d32d349df8286b419d5bfce2a817fa17.jpg,1,,//www.daraz.pk/products/enrg-sl09-i427313659-s2047623067.html?search=1
"Uno R3 With Usb Cable, uno dip",2999.00,https://static-01.daraz.pk/p/981a252b632b7debc805c39d6274165c.jpg,4,,//www.daraz.pk/products/uno-dip-i402323111-s1948899287.html?search=1
MEMO DL01 Phone Cooling Fan For Gaming PUBG | Phone Radiator | Cold Wind Handle Fan L01 | For PUBG Phone Cooler | Gadgets,2799.00,https://static-01.daraz.pk/p/59e444fadea17778b20c076ff9aaf38c.jpg,4.7,,//www.daraz.pk/products/pubg-dl01-l01-pubg-i377383370-s1863596175.html?search=1
6V- 30V DC Timer circuit incubator egg turner Relay Module Switch Trigger Time Circuit Timer Cycle Adjustable,643,https://static-01.daraz.pk/p/2e992d6159068b79f42dbc1671c980ef.jpg,5,,//www.daraz.pk/products/6-30-dc-i432787585-s2068760112.html?search=1
HIKVISION Switching Power Supply DS-2FA1205-DW-IN | 5AMP,2400.00,https://static-01.daraz.pk/p/13a73a04977d92608351725ab112cf9e.jpg,5,,//www.daraz.pk/products/ds-2fa1205-dw-in-i438383808-s2122367153.html?search=1
4GB RAM DDR3 1600MHz DESKTOPS-TOWERS COMPATIBLE WITH ALL,1699.00,https://static-01.daraz.pk/p/d74ee15c6cf39d1cadbee32a4ed5b053.jpg,3,,//www.daraz.pk/products/4gb-ram-ddr3-1600mhz-desktops-towers-compatible-with-all-i431531796-s2066070708.html?search=1
Microchip Pickit 3 Pic Kit 3 Programmer Pickit 3 Debugger with Zif Socket,9999.00,https://static-01.daraz.pk/p/0394ddd26808ce68faa3aa3a0de3be72.jpg,3,,//www.daraz.pk/products/3-pic-3-3-zif-i135064195-s1295386690.html?search=1
MEMO DL05 Tablet Phone Radiator tablet Cooling Fan Case Cold Wind Handle Fan for PUBG Tablet Cooler Phone Cooling Fan Case,4099.00,https://static-01.daraz.pk/p/75a8e3b07f05c802056bfc589c5d805c.jpg,4.5,,//www.daraz.pk/products/dl05-pubg-i431187739-s2056503237.html?search=1
HIKVISION Switching Power Supply DS-2FA1205-DW-IN | 5AMP,2400.00,https://static-01.daraz.pk/p/13a73a04977d92608351725ab112cf9e.jpg,5,,//www.daraz.pk/products/ds-2fa1205-dw-in-i438383808-s2122367153.html?search=1
Thermal Grizzly Kryonaut 12.5W/mk 1g Thermal Grease Paste For all CPU,2590,https://static-01.daraz.pk/p/a7f16588082242a2e48bf95a82d27d88.jpg,4.8,,//www.daraz.pk/products/1-125-mk-i182272562-s1363702673.html?search=1
P11 Mobile Phone Cooler Cooling Fan Game Radiator compatible for all phones & Tablet USB Powered Radiator P11 Powerful Fan,1000.00,https://static-01.daraz.pk/p/28797e0a5825a6b9d661e4c69d12c02b.jpg,3.7,,//www.daraz.pk/products/p11-mobile-phone-cooler-cooling-fan-game-radiator-compatible-for-all-phones-tablet-usb-powered-radiator-p11-powerful-fan-i413871378-s1972174784.html?search=1
DDR3 RAM 2GB COMPATIBLE WITH ALL PC TOWER DESKTOP 100% Orignal Branded working condition,600.00,https://static-01.daraz.pk/p/7b78a534b60f9867ff1ad432a6ee7fe3.jpg,5,,//www.daraz.pk/products/ddr3-2gb-100-i418824475-s1982930843.html?search=1
i7 7th GENERATiON TOWER PC WITH AMD RX 590 RGB GAMING CASE (CUSTOM BUiLD PC),149999.00,https://static-01.daraz.pk/p/648ca69fedd2d1b3affdcec34be967e6.png,5,,//www.daraz.pk/products/i7-7th-amd-rx-590-rgb-i477306965-s2238920533.html?search=1
Thermal Grizzly Kryonaut 12.5W/mk 1g Thermal Grease Paste For all CPU,2590,https://static-01.daraz.pk/p/a7f16588082242a2e48bf95a82d27d88.jpg,4.8,,//www.daraz.pk/products/1-125-mk-i182272562-s1363702673.html?search=1
P11 Mobile Phone Cooler Cooling Fan Game Radiator compatible for all phones & Tablet USB Powered Radiator P11 Powerful Fan,1000.00,https://static-01.daraz.pk/p/28797e0a5825a6b9d661e4c69d12c02b.jpg,3.7,,//www.daraz.pk/products/p11-mobile-phone-cooler-cooling-fan-game-radiator-compatible-for-all-phones-tablet-usb-powered-radiator-p11-powerful-fan-i413871378-s1972174784.html?search=1
DDR3 RAM 2GB COMPATIBLE WITH ALL PC TOWER DESKTOP 100% Orignal Branded working condition,600.00,https://static-01.daraz.pk/p/7b78a534b60f9867ff1ad432a6ee7fe3.jpg,5,,//www.daraz.pk/products/ddr3-2gb-100-i418824475-s1982930843.html?search=1
i7 7th GENERATiON TOWER PC WITH AMD RX 590 RGB GAMING CASE (CUSTOM BUiLD PC),149999.00,https://static-01.daraz.pk/p/648ca69fedd2d1b3affdcec34be967e6.png,5,,//www.daraz.pk/products/i7-7th-amd-rx-590-rgb-i477306965-s2238920533.html?search=1
P11 Mobile Phone Cooler Cooling Fan Game Pad Holder Bracket Fan Radiator,1000.00,https://static-01.daraz.pk/p/ab37eddeaa97213347b0f8bcce6219c0.jpg,4.3,,//www.daraz.pk/products/p11-i420331609-s1985771718.html?search=1
Sun Off Plus Sunblock Cream Spf70 30gm Non greasy' Invisible,650.00,https://pk-live-21.slatic.net/kf/S62eb7a33db8a409b8a65f23379ad7ebdQ.jpg,5,,//www.daraz.pk/products/spf70-30-i465771667-s2199938213.html?search=1
PC Ram 4GB Ultra Fast DDR3 12800 Branded Attested Lot item Like New not Locally Used for All type of PC Desktop & Tower Upgrade your PC With DDR Ram,1099.00,https://static-01.daraz.pk/p/ea6283cf8eca9d1da2da4322a6b16b31.jpg,3.3,,//www.daraz.pk/products/4gb-ddr3-12800-atted-ddr-i432193145-s2063433411.html?search=1
Thermal Grizzly Kryonaut 5.5gram 12.5W/m.k Conductive Heatsink Plaste Cooler With Certificate Code.,9500.00,https://static-01.daraz.pk/p/9cea3bb825fb3260fb2aa7091794c06f.jpg,4,,//www.daraz.pk/products/100-55-125-wm-k-i224690070-s1443088752.html?search=1
PC Modification parts. Chassis corners and tubing clamps,350.00,https://static-01.daraz.pk/p/30a0590eae174be68f707c9e9d6c18de.jpg,5,,//www.daraz.pk/products/-i491199135-s2325419017.html?search=1
"2GB DDR2 RAM (DESKTOP_TOWER) COMPAIBLE WITH ALL PC,S",999.00,https://static-01.daraz.pk/p/360675bfb94c62435214d52a1193b5de.jpg,3.7,,//www.daraz.pk/products/2gb-ddr2-s-i432783107-s2068738467.html?search=1
Modded AMD style intel cooler supports i3 i5 i7 1st generation to 11th generation,1250.00,https://static-01.daraz.pk/p/22689222fcfb4ed08469dad7d3559e99.jpg,4.5,,//www.daraz.pk/products/amd-vx-i470486356-s2389637871.html?search=1
High Performance Thermal Paste (Grease) Bottle - Grey - CPU Chipset Cooling Compound (Daraz Like New),199.00,https://static-01.daraz.pk/p/38660d7743cc9e1b22a901c0a402ccff.jpg,4.5,,//www.daraz.pk/products/cpu-daraz-like-new-i221417770-s1436103362.html?search=1
P11 Mobile Phone Cooler Cooling Fan Game Pad Holder Bracket Fan Radiator,1000.00,https://static-01.daraz.pk/p/ab37eddeaa97213347b0f8bcce6219c0.jpg,4.3,,//www.daraz.pk/products/p11-i420331609-s1985771718.html?search=1
4GB laptop ram DDR3,1400.00,https://pk-live-21.slatic.net/kf/Se50112471f4142e4a6927444c5bd86d9I.jpg,5,,//www.daraz.pk/products/4gb-ddr3-i467829169-s2273077727.html?search=1
150mil SOP8 to Dip8 Socket Adapter Converter Module 150mil Socket for CH341A Programmer By Electrica,465.00,https://static-01.daraz.pk/p/dcaca21579bd09d176951108fdb9fbd7.png,5,,//www.daraz.pk/products/150mil-sop8-to-dip8-socket-adapter-converter-module-150mil-socket-for-ch341a-programmer-by-electrica-i342455817-s1761662839.html?search=1
U Veil forte Sunscreen Spf60 Sunblock Cream 30gm,700.00,https://pk-live-21.slatic.net/kf/S5b15fe3a08af49c4b97deaba2eb97b2dh.jpg,4.3,,//www.daraz.pk/products/spf60-30-i463347389-s2192982273.html?search=1
Thermal Conductive Silicone RTV Cooling Compound For LED Bulbs Sealant,300.00,https://static-01.daraz.pk/p/e28216694c4687fc015da637349e03d9.jpg,4.8,,//www.daraz.pk/products/rtv-led-i240244944-s1459492947.html?search=1
P11 Cooling Fan Gaming Mobile Tablets Radiator,730.00,https://pk-live-21.slatic.net/kf/See4c8657f76b4b27acc7f353de95c49fc.jpg,3.5,,//www.daraz.pk/products/p11-i425980058-s2021616325.html?search=1
Powersol Smart UPS 3000VA 24VDC,65900.00,https://static-01.daraz.pk/p/173f100f49bc98339f557151e1f0a4f5.jpg,5,,//www.daraz.pk/products/ups-3000-va-24vdc-i392242155-s1916096133.html?search=1
220V AC To 12V DC  6 Amp Auto Cut Off Power Supply,1200.00,https://static-01.daraz.pk/p/4932ac0aa12da163779f70babaa01e64.jpg,4.3,,//www.daraz.pk/products/220v-ac-to-12v-dc-6-amp-auto-cut-off-power-supply-i102312476-s1248069940.html?search=1
AA Tigers RGB Fan AA 888,950.00,https://static-01.daraz.pk/p/9253ab032152af63ecf1f4058dd4ddac.jpg,N/A,,//www.daraz.pk/products/aa-rgb-aa-888-i517644905-s2451644416.html?search=1
"12 volt 2.5amp - 12 volt 2.5 amp adopter Branded original Charger for Tp Link Router , Tenda router , ptcl dsl modem LED operator And CCTV Cam 12 volt Charger",490.00,https://static-01.daraz.pk/p/f057bd7b47058ca11fe42988c469e102.jpg,5,,//www.daraz.pk/products/12-volt-25amp-12-volt-25-amp-adopter-branded-original-charger-for-tp-link-router-tenda-router-ptcl-dsl-modem-led-operator-and-cctv-cam-12-volt-charger-i395425079-s1920512533.html?search=1
Redragon CW-3000 Effect X 240 RGB Liquid CPU Cooler with 2 Fans,15499.00,https://static-01.daraz.pk/p/3df10d3a5412d5bd1e97274475b2afac.jpg,5,,//www.daraz.pk/products/cw-3000-x-240-rgb-cpu-2-i206662794-s1411280481.html?search=1
